question_id,card_key,link_type,display_mode,auto_show_as_primary,needs_human_review,precision,score,current_law_status,current_law_can_auto_score,current_law_answer,matched_terms,matched_terms_in_statement,assunto,reason,warning
1572191,subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,fallback_by_assunto,50,not_applicable_or_not_outdated,,,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão.",
1572194,ctb_normas_circulacao_buzina,specific_high_precision,theory_reference_only__not_solution_current_law,False,True,strict,194,needs_audit,False,,buzina; advertencias necessarias,buzina; advertencias necessarias,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,Questão desatualizada sem gabarito atual pontuável; não exibir como regra que resolve a questão no modo legislação atual.
1573553,subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,fallback_by_assunto,50,not_applicable_or_not_outdated,,,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão.",
1573554,ctb_normas_circulacao_ultrapassagem_esquerda,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,172,not_applicable_or_not_outdated,,,ultrapassagem,ultrapassagem,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1573555,subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,fallback_by_assunto,50,not_applicable_or_not_outdated,,,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão.",
1573557,subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,fallback_by_assunto,50,not_applicable_or_not_outdated,,,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão.",
1576569,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,216,not_applicable_or_not_outdated,,,gesto; braco; agente de transito,gesto; braco,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1576570,ctb_normas_circulacao_ultrapassagem_esquerda,specific_high_precision,suggested_card_needs_review,False,True,comment_or_subject_evidence_only,162,not_applicable_or_not_outdated,,,ultrapassagem,,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.,
1577630,ctb_normas_circulacao_ultrapassagem_esquerda,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,172,not_applicable_or_not_outdated,,,ultrapassagem,ultrapassagem,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1577631,ctb_normas_circulacao_ultrapassagem_esquerda,specific_high_precision,suggested_card_needs_review,False,True,comment_or_subject_evidence_only,162,not_applicable_or_not_outdated,,,ultrapassagem,,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.,
1593282,ctb_normas_circulacao_ultrapassagem_esquerda,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,184,not_applicable_or_not_outdated,,,ultrapassagem; ultrapassar,ultrapassar,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1611233,subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,fallback_by_assunto,50,not_applicable_or_not_outdated,,,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão.",
1743674,ctb_normas_circulacao_ultrapassagem_esquerda,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,184,not_applicable_or_not_outdated,,,ultrapassagem; entrar a esquerda,ultrapassagem,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
2025453,ctb_normas_circulacao_ultrapassagem_esquerda,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,184,not_applicable_or_not_outdated,,,ultrapassagem; ultrapassar,ultrapassagem,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
2116736,ctb_normas_circulacao_ultrapassagem_esquerda,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,206,not_applicable_or_not_outdated,,,ultrapassar; intencao de ultrapassar; sentido contrario,ultrapassar; intencao de ultrapassar,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
2465541,ctb_normas_circulacao_ultrapassagem_esquerda,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,228,not_applicable_or_not_outdated,,,ultrapassagem; ultrapassar; intencao de ultrapassar; sentido contrario,ultrapassar; intencao de ultrapassar; sentido contrario,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
2465548,subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,fallback_by_assunto,50,not_applicable_or_not_outdated,,,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão.",
28163,ctb_penalidades_suspensao_cassacao,specific_high_precision,suggested_card_needs_review,False,True,comment_or_subject_evidence_only,184,not_applicable_or_not_outdated,,,suspensao; direito de dirigir,,Das Penalidades (arts. 256 a 268-A da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.,
28164,ctb_penalidades_suspensao_cassacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,216,not_applicable_or_not_outdated,,,suspensao; direito de dirigir; reincidencia,suspensao; direito de dirigir,Das Penalidades (arts. 256 a 268-A da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
118053,ctb_penalidades_suspensao_cassacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,218,not_applicable_or_not_outdated,,,suspensao; cassacao; direito de dirigir; curso de reciclagem,curso de reciclagem,Das Penalidades (arts. 256 a 268-A da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
434571,ctb_penalidades_suspensao_cassacao,specific_high_precision,suggested_card_needs_review,False,True,comment_or_subject_evidence_only,220,not_applicable_or_not_outdated,,,suspensao; cassacao; direito de dirigir; reincidencia; curso de reciclagem,,Das Penalidades (arts. 256 a 268-A da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.,
706845,subject_overview::das-penalidades-arts-256-a-268-a-da-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Das Penalidades (arts. 256 a 268-A da Lei nº 9.503/1997),,Das Penalidades (arts. 256 a 268-A da Lei nº 9.503/1997),Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
778162,ctb_penalidades_medidas,specific_high_precision,suggested_card_needs_review,False,True,comment_or_subject_evidence_only,186,not_applicable_or_not_outdated,,,medida administrativa; penalidade; retencao,,Das Penalidades (arts. 256 a 268-A da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.,
778163,subject_overview::das-penalidades-arts-256-a-268-a-da-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Das Penalidades (arts. 256 a 268-A da Lei nº 9.503/1997),,Das Penalidades (arts. 256 a 268-A da Lei nº 9.503/1997),Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
778166,ctb_penalidades_suspensao_cassacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,182,not_applicable_or_not_outdated,,,direito de dirigir,direito de dirigir,Das Penalidades (arts. 256 a 268-A da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
820248,subject_overview::das-penalidades-arts-256-a-268-a-da-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Das Penalidades (arts. 256 a 268-A da Lei nº 9.503/1997),,Das Penalidades (arts. 256 a 268-A da Lei nº 9.503/1997),Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
849148,ctb_penalidades_reincidencia,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,196,not_applicable_or_not_outdated,,,multa; penalidade; advertencia por escrito,multa; penalidade; advertencia por escrito,Das Penalidades (arts. 256 a 268-A da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1402664,ctb_penalidades_suspensao_cassacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,218,not_applicable_or_not_outdated,,,suspensao; cassacao; direito de dirigir; curso de reciclagem,curso de reciclagem,Das Penalidades (arts. 256 a 268-A da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1402666,ctb_penalidades_suspensao_cassacao,specific_high_precision,suggested_card_needs_review,False,True,comment_or_subject_evidence_only,208,not_applicable_or_not_outdated,,,suspensao; cassacao; direito de dirigir; curso de reciclagem,,Das Penalidades (arts. 256 a 268-A da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.,
1402669,ctb_penalidades_suspensao_cassacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,228,not_applicable_or_not_outdated,,,suspensao; cassacao; direito de dirigir; reincidencia,cassacao; reincidencia,Das Penalidades (arts. 256 a 268-A da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
